text,label
That’s not what he said. He tried to make excuses as to why the driver had left it there. (Raining etc) it’s completely unacceptable,general_inquiry
Hi ☺️ I did indeed. A two-hour slot which is what I normally choose and used to be free. Has this recently changed?,account_issue
"#AmazonIndia few more lies from #aramex . Incorrect address, time restricted, office,.. Is home not an office address. Stop lying",account_issue
Missed order today as was delivered after the office had closed. Try to find out how to rearrange delivery and keep going round in circles with your help section,order_status
"I'm sure they'll ""re""-deliver tomorrow anyway, and there's no option in the page you linked to for that situation. But it feels like the delivery guy couldn't be bothered to drive down the lane, let alone ring the bell.",order_status
I have just tried that &amp; was advised that no action could be taken until Friday 01 December.,general_inquiry
Specifically this one,general_inquiry
Have already done that. Request your prompt action,general_inquiry
Just the standard one!,general_inquiry
"I have been calling daily Amazon cs, as my replacement was to be delivered on 25th on priority as told by agent not yet received !!",order_status
ya utilizamos esa opcion pero nos dise q estan preparando el envio,general_inquiry
"Sin duda es empezar poco a poco. Primero 10min caminando, 5 trotando; luego 15 y 10 y así hasta lograr correr 30min seguidos",general_inquiry
I called and cancelled the order. I have wasted too much time on the phone and there is no reason why you would make the delivery tomorrow,order_status
You definitely don’t understand. Stop giving generic responses. FIX IT!,general_inquiry
I rcv a call but ivr lady says that they can't find details of my order and finishes the call on her own. That's been the case for the last 10-15 attempts. I have tried different ivr options but not able to get thru in any way. Plz help!,general_inquiry
Thanks a lot for your response at the earliest. Hope Amazon won't disappoint me 😋😋 Thanks buddy- chendhu from india,general_inquiry
His parcels keep going next door as the previous owner was using his adress as hers,general_inquiry
Too late. It's smashed to bits and in the bin. Ta for replying,general_inquiry
"Its my neighbour, but i know they will deny recieving it, so looks like ive lost out 😂",order_issue
They are saying that amazon took the courier scanned it and returned.. they have no idea on how the box is empty,refund_request
I was able to access that link on my phone so have emailed. Thanks so much ❤️,account_access
"August, I can no longer log into my account to be more specific, I can only provide the date and cost of the items. My account for shut down due to suspicious activity around the same time.",account_access
"Suites You.. ""CONFUSION"" Because you still in this. Can I get the Surety that Delivery Executive will not ask for the Pickup of Original Order. Amazed to see how talented Team is there for resolving complaints. #NoCalls #CopyPasteEmails",order_status
bom pelo visto de desconto teve nada né.,general_inquiry
Tried that. Just asks me to contact seller first. That's why I came to twitter. But different people keep responding so I'm getting nowhere.,general_inquiry
another 14 hours have gone buy and no assistance or resolution on trying to get my daughter's teen account on an HD fire 10. 62 hours and no response is not acceptable....,general_inquiry
If nothing happens then I will put on FB also,general_inquiry
"I used some tactics and got it out in the end, thanks for checking. I just need to bear in mind for future!",general_inquiry
"El embalaje es importante porque puede dañar el producto, pero lo más grave es que me envían una caja sin precinto de garantía. He comprado un producto nuevo y debería haberlo recibido debidamente cerrado además por supuesto de libre de golpes.",general_inquiry
trying to buy tickets for brighton but as soon as it went up even 1 ticket was exceeding the limit?,general_inquiry
"Hi? I sent in the email but still no reply 20 hours later. Please help out with this, it's really urgent. THanks",account_issue
"I have, but went to purchase the tickets at 10:02 and it is now 10:35 not likely. What a rip off, pre order for pre sale that doesn't work.",general_inquiry
You can just change it by a) getting in touch with your 'trusted' service provider and find out what happened and b) just fix it in line with #CustomerExperience strategy made by and your management team,account_issue
but i get message from amazon stating that delivery boy tried delivering but customer was not available. just lies served by amazon.,order_status
"we already have, they said they will get back to us within 48 hours. One of those items was a new phone :/",account_issue
"Je ne recevrai mes colis que demain , merci de m’avoir prévenu qu’en fin de journée que je ne recevrai rien aujourd’hui, sans justification qui plus est!",general_inquiry
I have already shared my details few days back but you guys were also incapable to resolve my issue,escalation_required
"Dear amazone, one of my order is not delivered Philips head phone with mic please take as priority I am not happy to your delivery boy",order_status
all emails already shared with earlier tweet.,account_issue
"By Artist, what's the minimum number of characters required to produce results? I'll try Album &amp; Song when I get home and send the results.",general_inquiry
When will be the earliest?? 1 more month?,order_status
Just that the specialist team were investigating and this may take 48hrs (at time of email sent to me early hours of this morning).,account_issue
"a package was meant to turn up today, but it didn't but the driver has said that it's delivered on the records.",order_status
"already tried help by mail and still problem persist, please close my account and don't want to be a customer anymore",general_inquiry
... Leaves a rather sour taste in the mouth of a customer who pays for prime delivery. Not even like my house is hard to find... Unimpressed,order_status
"Hola, el producto como tal parece haber llegado en buen estado, sin embargo las cajas venían hechas un destrozo y faltaba la documentación. El producto os lo compré a vosotros directamente, adjunto una foto:",general_inquiry
"I'm learning German, so I don't really mind between German/English. If I have to choose, I say German.",general_inquiry
"Dovreste aggiungere un tasto ""Compra tutta la lista"". 🤣",general_inquiry
Amazon Store Card. You guys badgered me to get one and due to your technical issues can't use it.,escalation_required
Your customer care team denied offering anything and stated that we will treat this case closed and disconnected my call today. No solution,general_inquiry
"I am following you now, if you send me a DM, I can send you back my phone number and you could get a competent rep from customer service to call me back. Thank you",account_issue
It came after all. :) Thank you,general_inquiry
Se lo he explicado por MD,general_inquiry
I don’t remember &amp; it was through,general_inquiry
"Being #harrassed by the delivery guys for days, reached out to customer service multiple times but hardly any resolution !",order_status
je CEO i read out your mail .no timeline given when pick up will be done and when amount will returened,general_inquiry
Amazon seller support team is not providing pickup service on time to new seller. We are chasing them from 23rd Oct and lost our 4 orders,order_issue
"Seems like it's a random issue, checked just now mike and molly episodes are back",escalation_required
"form has been filled awaiting for a solution n refund. I have already invested my energy in explaining before, kindly treat it urgent.",refund_request
It says the 2nd of December....2 days an still not dispatched yet it's been 5 days it didn't take this long when I ordered it off the American site,general_inquiry
I will try and contact the couriers tomorrow. I am still annoyed that an amazon customer service member hung up on me and I feel like this hasn’t been resolved. I feel like I have no parcel and have still been charged - I just want my present!,billing_issue
Don't worry I realise that a will to live is not something you can buy. It was simply wishful thinking 😭,general_inquiry
"Já foi cobrado no cartão, inclusive realizei uma compra com vocês posteriormente e os livros já estão aqui em casa!",general_inquiry
Done,general_inquiry
merci,general_inquiry
"Thank you guys so much, the issue has been resolved. A replacement is being sent",escalation_required
is ur investigation done??,general_inquiry
"Acabou de chegaaaaaaar, obrigadaaaaa",general_inquiry
will you make it today?,general_inquiry
How soon?,general_inquiry
"just reinstalled, still no AR. is it releasing on a rolling basis?",general_inquiry
"It’s been canceled. Doesn’t make up for how upset she was, though. #primenotsoprime #sadkid",refund_request
Done long time back. Almost a month back. No status change,order_status
"Und warum soll meine Zahlungsart automatisch abgelehnt worden sein? Da ich keine Kreditkarte habe, war das wohl die letzte Bestellung",general_inquiry
Possible d'avoir le numéro? pcq j'ai déjà appeler un de vos service clients ils m'ont répondu la même chose que vous...,general_inquiry
From Amazon ordered back in August 😠,general_inquiry
"I sent in the link and in 1""2-24 hours"" I expect to hear from . I hope the scum that hacked my account isn't on a shopping spree!",general_inquiry
To why?,general_inquiry
"Non je sais même pas où vous joindre, j'aimerais juste qu'on me livre de nouveaux ce colis jamais livré !",general_inquiry
GRACIAS POR COMENTAR ✊👌🤗,general_inquiry
"El producto que agregué al carrito decía ""vendido y enviado por amazon mexico""",general_inquiry
会費は年会費ですか？月額ですか？,general_inquiry
Jajajaja hacer un reembolso que estaba esperando desde hace 1 mes 🙌,general_inquiry
This says will be reaching please can some one really #help me I promise wont make any further purchase with #Amazon #help #shameful,complaint
Cool! Danke für die Info 🙈😊,general_inquiry
Yes,general_inquiry
"can not find my order, and costumer care can't cannect my any call or else. Amazon India refund my payment otherwise pay for that",refund_request
"Vendido y enviado por amazon. Lo que me gustaría saber si llegará el lunes o no, ya que estoy perdido al que cambiara la fecha jaja",general_inquiry
"Non, je ne trouve pas où sont les coordonnées pour les joindre",general_inquiry
"I will not do that, m fed up of doing thst and you people keep repeating same, now just refund my money",refund_request
Shall I wait for life? Worst customer service...pathetic!,complaint
I will escalate this to highest authorities. What a pain this has been! Have already shared all data and called 10 times.,escalation_required
therevis no resolution. you are asking me to throw it in dumpster. why do you sell stolen products?,general_inquiry
Ahora solo quieren o devolverme ese dinero en saldo de Amazon o si me lo reintegran en la tarjeta no puedo devolver el producto,general_inquiry
Have already share the order ID. U can check,general_inquiry
"Dear , I am going to install the product ( as it is very delayed now☹️) and send you the charges for the same. Kindly reimburse the balance in form of amazon pay balance. Thank you.",billing_issue
Ohhh come on...don't be a freak...who has kept u on the job? You are not committing a time when u would take an action? Also confirm whether you will be calling me up by today end of the day? Only if u have questions to these answers you reply...,general_inquiry
Hay es donde está el detalle desde ayer y lo que va de hoy los mensajes de texto no me llegan :(. Siempre me llegaban rápido,general_inquiry
By a seller. Not Amazon.,general_inquiry
One can get so hassled filing up your forms that would want to give up on the issue at hand. Feels like a mistake to bring it up.,escalation_required
Can you please get in touch with because it's for me not possible to get to them the info that the delivery has never arrived but is stated in their report as delivered. Thank you!,order_status
"they replied telling us it is a glitch Amazon end and we will have to be 'patient'. Hope my staff, landlord and suppliers are patient too!",general_inquiry
"Thank you for providing that information, it is very helpful. The problem is ""Free Delivery"" with Prime is less of a perk when the recourse is a refunded shipping fee. I literally don't have a place to sleep because I expected to receive this mattress by the ""guaranteed"" date.",order_status
You know it's some fucked up shit when you gotta conference call and,general_inquiry
"No me envías un producto que tienen en stock,y la solución es que lo vuelva a comprar y obviamente más caro...para q funciona entonces la preventa de Amazon #amazon #preventa",product_info
"Except that isn't the case. 1 Why not? 2 Why are you sending people to The Works? 3 Why is that book in Home &amp; KItchen? 4 What do you suggest I say to Bonnier when I call their switchboard as you suggest, to find out what Amazon is up to? 5 What is the point of having Prime?",general_inquiry
Oh no!!! Thanks anyway. Wish me luck trying to get tickets on Friday...,general_inquiry
ahora el msj q sale es q estan preparando el envio eso kiere decir q si esta mi pedido xq lo hize alas 12:15 y asta ahorita no recivo correo ni mensaje,general_inquiry
So far this isn’t going well. After trying to explain to a woman what has happened I was put on hold for 20 minutes before being transferred to a supervisor. After 10 minutes of explaining again he says he’ll phone me back. I just want my package.,order_status
Of course I have!,general_inquiry
"Much appreciated, and I'll be contacting you guys asap.",general_inquiry
"Claro aviso pode deixar , agradeço atenção !!!",general_inquiry
It's not my carrier. It's yours. Why then I have to take it up with them and as well not my fault when you are not connected with the customer success team and systems. This is Interesting,general_inquiry
"I did not receive my order. I missed original delivery, cust service called me and I opted for later delivery.No delivery arrived.",order_status
Oui ! Mes colis ont été mis dans des points relais n’importe où !!,general_inquiry
Pourtant c'était écrit Prime en dessous de l'article quand il était dans mon panier...,general_inquiry
If my comments improve ur service then must share it..,general_inquiry
Thank you ;),general_inquiry
I can't contact you by phone or chat at the link you provided because that's for I don't have an account there and don't live in the UK. Could you provide another option? I'm still getting his emails about every purchase.,account_issue
Okay. Tx. Wish to see it soon.,general_inquiry
"thanks DJ, that did allow me to play music now using spotify as if it was a bluetooth speaker but I was really hoping to link it for voice control, etc. Could it be that my wife is the echo account owner? I feel like that shouldn't have an effect tho...",general_inquiry
"This has become a joke, now. Only, I don't feel like laughing.",general_inquiry
pero ya se retiro el dinero del banco,general_inquiry
No nothing except confirmation that an investigation is going on... it’s month end.. all bill payments/payments for school trips/reminders were set up on phone etc... this has created so much extra work for me... that I don’t have the time for,billing_issue
Who decided to not pick it up today? I had to reinitiate the pick up. Now it’s changed. I won’t plan it again. U better get this sorted.,account_issue
It was supposed to be delivered to my office by 3pm. Office is closed for the holidays now!,order_status
"Called USPS for delivery info. Estimated hold time for the next representative is FIFTY MINUTES. As YOUR customer, I shouldn't be doing this",order_status
"Apparently it was 'delivered to resident at 3:33pm' yesterday (Th 30/11) -THIS IS AN OUTRIGHT LIE - no delivery, no card, nothing in the box we bought *specifically* for Amazon 'when we're out' (which we weren't) AND STILL NO NAPPIES (my poor baby!) Order: 205-4513111-9163526.",order_status
Didn't get any further update,account_issue
It’s now saying the package has been delivered but there’s nothing in the states location!,order_status
"Am gleichen Tag noch, sonderlich hilfreich war es jetzt auch nicht, Paket (durch den Feiertag) immer noch nicht da, das einzig ärgerliche jetzt ist natürlich, dass die Zustellungsdaten nicht aktualisiert werden. Seit Samstag keinerlei Infos.",general_inquiry
Gonna have to... thanks.,general_inquiry
I just said it's been sorted! I've been refunded! I'm just not impressed with the service any more.,refund_request
"Okay, obrigada pela dica 😉",general_inquiry
Tienen telefono?,general_inquiry
I was asked to wait 24hrs whilst you investigated. Replacement offered and said I’d receive an email about it which I haven’t had.,account_issue
"Nope. Was out for delivery by 9pm. Never came. Now just says ""new estimated delivery nov 2""",order_status
It was originally meant to be 28th and then changed to 29th and last night was changed again.,account_issue
"dal link per la segnalazione (e solo lì) aggiorna la data di consegna al 5 dicembre, mentre era prevista per il 29 novembre. da Piacenza a Milano (e secondo il tracking è arrivata a Milano la sera del 26) siamo nelle mani di #BRT #bartolini. Ma non esiste un servizio migliore?",order_status
Most #pethetic service right look at the time i am waiting since 2 days and guess wat I am a #primemember #badservice #refund,refund_request
Meu kindle e mais alguns livros \o/,general_inquiry
How do I go about closing my account?,general_inquiry
Thanks for solving my problem so fast! And at no extra costs. 5 stars!,general_inquiry
At the bottom it was mentioned- Did I solve your problem? I clicked NO and detailed the issue on the feedback portal.,escalation_required
Would just like to know what really happened with my original order and why I received 4 different responses from online chat cust. service.,general_inquiry
Already sent....,general_inquiry
"Not really and given the value of the item, I don’t want it left outside. I am just going in circles with no one actually providing any useful results.",general_inquiry
"Shocking again - didn’t show up yesterday; spoke to customers services, rebooked for today...no show again",general_inquiry
"Thanks, same thing though - It shows my orders, just not that one. I guess it's not eligible for feedback?",general_inquiry
Me acaba de llegar el pedido a la dirección que les facilité ayer a los de MRW. Gracias por todo.,general_inquiry
Hi I have tried this fix and the keyboard still doesn't appear at the bottom of the screen.,general_inquiry
あああ……いえ、今は指定時間少し過ぎてるだけなのでそこまで気にしてないです大丈夫です すみませんありがとうございます,general_inquiry
"Non, celle-ci sont pour les machines Nespresso. L’autre pour les machines Nescafé Dolce Gusto.",general_inquiry
Yes for some but now I have missed out on some of the Black Friday deal as they can’t be replaced :(,general_inquiry
I did online chat. After 2 people I was told I needed to wait 24 to 48 hours to hear back from the teen group.,general_inquiry
You need to improve your customer service. It’s slipping.,general_inquiry
Até dia 04! Só podia ter tido um desconto ein 😩,general_inquiry
"Je viens enfin de parler à un responsable chez vous qui va essayer d'intervenir chez Chronopost pour avoir le créneau qui me convient. Je croise les doigts, je suis désespérée et à bout de nerfs!",general_inquiry
12 hours after that shocking set. Appalling. I have already set up my Unattended Delivery Preferences - not adhered to!,order_status
ありがとうございます！！,general_inquiry
Also when will Amazon prime music be available for Indian users of Alexa?,order_status
Vocês já me ajudaram e muito ❤️,general_inquiry
"gracias no sabia. tengo una mala experiencia con Amazon o el transporte, soy la única perjudicada y me cobraron",general_inquiry
"You will see from the trail, I did that 6 days ago",general_inquiry
you've got to be better about this. It's ridiculous,general_inquiry
it's the South Park game on PS4 coming out next week. I actually am not sure I want it but I can't see its price or cancel it,refund_request
Già aperto in ascensore,general_inquiry
See for yourself,general_inquiry
"acabei de recebeer, amore. obrigado &lt;3 conta que o pedido esta em processamento",general_inquiry
"Thanks, but that doesn't help--it's a prime now order, so the main amazon page doesn't accept packaging or other feedback on it.",general_inquiry
pela amazon,general_inquiry
Is there any update??,account_issue
I dont want to change my order but will not accept. Order # 403-3917499-2913904,account_issue
"Thank you, I just couldn't figure out what to do with the codes I got, but Miss Natalia solved me the whole thing, I HOPE!",general_inquiry
"Yes, the date was confirmed today. Made the purchase at 8:17 am. Received an email after 3 saying it was delayed. Go figured. Maybe update the tracking?",order_status
"Spent over an hour on phone yesterday/today. ""Check back with us tomorrow"" been the response since last week.",account_issue
"Contacted cust svc chat was 1st told it would arrive by 9, later told slip was torn no attempt had been made thentold package was damanged",order_status
"This is probably the 3rd time it's been left outside with no note, not sure if it's the same carrier. No I have no set safe place for orders",general_inquiry
"Ce qui a de plus désolant, c'est surtout que ca arrive systématiquement avec Colis Privé. Arrêtez de traiter avec eux, ca ne peut pas continuer là...",order_status
Ok. I think I got it to work,general_inquiry
from just looking at the numerous tweets to your help service it seems that we are not the only ones experiencing issues in regards to delivery well lack of,escalation_required
Gleiche stand wie Montag nur das es da steht wird in kurze versendet 🙈😂,general_inquiry
"Sim...Kindle é puro amor!!! Estou lendo ""O Grande Herói"" de Marcus Luttrel e "" Conversando com C. S. Lewis"" de Alister McGrath. 😉",general_inquiry
Thank you for your assistance :),general_inquiry
"No, el problema es que no me han mandado nada con respecto al estatus de mi pedido. Pagué para envío, mañana es el día máximo de entrega.",order_status
"Yesterday November 29th. It left for delivery yesterday morning, 4hrs later it was back at amazon facility",order_status
. This is the same story which was telling by your team from last one month . Refurbished mobile delivered. Device dead,order_status
ご丁寧に有難うございます。自動更新の設定は済んでおります。ただ、自分はprimenow地域の拡大を待っていたため、希望とは違うタイミングで開始されたことに対し多大な不満があります。表示遅延で縦ズレの起きるスマホではワンクリックでの開始は控えて欲しかったです,general_inquiry
I have called already and spoken to the rep. This keeps repeating. Fire your courier managers in my locality,general_inquiry
Should I be concerned that it says my refund will be approved when they receive the returned item. My item was lost by amazon so it will prove difficult to get it back to them.,order_issue
Thank you. Why they couldn't just tell me this on the phone I don't know! 🙈,account_issue
If I don’t get it today can I get a refund on my one day shipping,refund_request
"And if they won't be able to get it for me, will I be able to cancel the exchange request and put a request for a refund in?",refund_request
I was not told any reason by UPS.,general_inquiry
Merci de l’info 😩,general_inquiry
"I have sent you the details. There is no question of refund now, I want my order completed. Get it?",refund_request
What shortly?? Only 2.5 hours remaining for delivery time over and it is impossible you to deliver my package at my door step better to use,order_status
"From I could barely understand they *might* send a replacement but I need to pay postage then claim it back - really? How that is helping me I don’t know. I’m really done filling in forms, phoning and your awful deliveries - stop throwing over the fence!",complaint
I've left the details at the suggest link. Hope someone can provide a clear answer about when will this order be delivered or an alternative solution.,order_status
"Tengo dos pedidos retrasados. No mucho, supongo que me llegarán entre hoy y mañana, pero es que antes funcionaba como un religión y de los últimos 4 pedidos, 3 se han retrasados.",general_inquiry
"I have tried to call customer service and the person did not have a clue what to do. I wish for the parcel to be redelivered, all that they wished to do was a refund or replacement. This is rubbish service. #rubbish #nocustomerservice.",order_status
lógico❤️,general_inquiry
"already filled last time when I twitted. You can check with twitter id , U will find a filled form. And call me on given number",general_inquiry
"Have u gone mad or you're making me mad, you won't deliver order, won't refund the amount and you doesn't act on complaint just ask to fill or tell details every time I contacted you. Not a single time I got a positive response Sir action taken, if asked it's against your policy",refund_request
"All of the items were in stock. If they aren't available to ship immediately, then maybe they shouldn't be offered on Prime.",product_info
I've emailed and called several times. Options included 'priority delivery' for Tuesday morning. It's Wednesday night.,order_status
"U pay for prime. You expect the befits of the membership. I ordered a package on the 25th, it still isn't here.",order_status
I have emailed from that link.,account_issue
j'ai reçu un mail pour me dire qu'une enquête était en cour et que le service s'engagé a me recontacter le 27/11/17. En attendant j'oublie mes 290€.,general_inquiry
"Yes, I received a message saying my payment was declined, which I immediately went on to my account to fix, as soon as I got the email.",billing_issue
Thanku Amazon,general_inquiry
I have no any mail reply from u please,general_inquiry
I needed the item by dec 1 promise date was nov 24. 4 times I requested a refund because item won’t be here until at least dec 5. No refund,refund_request
"in Einzelfällen ist völlig korrekt, aber nicht bei 4 Paketen in 2 Monaten, tut mir Leid, einmal ok, aber nicht vier Mal hintereinander!",general_inquiry
"C'est étrange car au début c'est écrit : ""Nous sommes ravis de vous rappeler que vous bénéficiez de Prime Vidéo grâce à votre abonnement Amazon Prime ..""",general_inquiry
Vendido y emviado por Amazon,general_inquiry
